journey_id,storm_id,storm_name,system_status,lat,lon,max_sustained_wind,datetime,system_status_desc
18,AL162021,PETER,TS,17.9,-57.0,45,2021-09-19 18:00:00,Tropical Storm (34-63 knots)
18,AL162021,PETER,TS,18.4,-58.0,45,2021-09-20 00:00:00,Tropical Storm (34-63 knots)
18,AL162021,PETER,TS,18.8,-59.0,45,2021-09-20 06:00:00,Tropical Storm (34-63 knots)
18,AL162021,PETER,TS,19.2,-60.1,45,2021-09-20 12:00:00,Tropical Storm (34-63 knots)
18,AL162021,PETER,TS,19.5,-61.2,45,2021-09-20 18:00:00,Tropical Storm (34-63 knots)
18,AL162021,PETER,TS,19.6,-62.3,45,2021-09-21 00:00:00,Tropical Storm (34-63 knots)
18,AL162021,PETER,TS,19.6,-63.2,40,2021-09-21 06:00:00,Tropical Storm (34-63 knots)
18,AL162021,PETER,TS,19.8,-64.0,35,2021-09-21 12:00:00,Tropical Storm (34-63 knots)
18,AL172021,ROSE,TS,13.8,-29.4,35,2021-09-19 18:00:00,Tropical Storm (34-63 knots)
18,AL172021,ROSE,TS,14.7,-30.6,35,2021-09-20 00:00:00,Tropical Storm (34-63 knots)
18,AL172021,ROSE,TS,15.6,-31.8,35,2021-09-20 06:00:00,Tropical Storm (34-63 knots)
18,AL172021,ROSE,TS,16.7,-32.9,35,2021-09-20 12:00:00,Tropical Storm (34-63 knots)
18,AL172021,ROSE,TS,17.7,-34.1,40,2021-09-20 18:00:00,Tropical Storm (34-63 knots)
18,AL172021,ROSE,TS,18.8,-35.3,50,2021-09-21 00:00:00,Tropical Storm (34-63 knots)
18,AL172021,ROSE,TS,20.0,-36.1,40,2021-09-21 06:00:00,Tropical Storm (34-63 knots)
18,AL172021,ROSE,TS,21.1,-36.7,35,2021-09-21 12:00:00,Tropical Storm (34-63 knots)
18,AL172021,ROSE,TS,22.1,-37.3,35,2021-09-21 18:00:00,Tropical Storm (34-63 knots)
18,AL172021,ROSE,TS,22.7,-37.7,35,2021-09-22 00:00:00,Tropical Storm (34-63 knots)
18,AL182021,SAM,TS,10.4,-36.0,35,2021-09-23 06:00:00,Tropical Storm (34-63 knots)
18,AL182021,SAM,TS,10.7,-37.6,45,2021-09-23 12:00:00,Tropical Storm (34-63 knots)
18,AL182021,SAM,TS,10.9,-39.0,50,2021-09-23 18:00:00,Tropical Storm (34-63 knots)
18,AL182021,SAM,TS,11.1,-40.3,60,2021-09-24 00:00:00,Tropical Storm (34-63 knots)
18,AL182021,SAM,HU,11.4,-41.6,65,2021-09-24 06:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,11.6,-43.0,65,2021-09-24 12:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,11.9,-44.3,70,2021-09-24 18:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,12.3,-45.4,85,2021-09-25 00:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,12.6,-46.3,95,2021-09-25 06:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,12.8,-47.2,105,2021-09-25 12:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,13.1,-48.1,115,2021-09-25 18:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,13.4,-48.8,130,2021-09-26 00:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,13.6,-49.4,130,2021-09-26 06:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,13.8,-50.0,130,2021-09-26 12:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,14.1,-50.3,135,2021-09-26 18:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,14.5,-50.6,130,2021-09-27 00:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,15.0,-51.1,115,2021-09-27 06:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,15.4,-51.7,105,2021-09-27 12:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,15.9,-52.3,105,2021-09-27 18:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,16.5,-52.9,105,2021-09-28 00:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,16.9,-53.5,115,2021-09-28 06:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,17.3,-54.1,115,2021-09-28 12:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,17.7,-54.7,115,2021-09-28 18:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,18.1,-55.3,115,2021-09-29 00:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,18.6,-55.9,115,2021-09-29 06:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,19.1,-56.6,115,2021-09-29 12:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,19.7,-57.3,115,2021-09-29 18:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,20.3,-58.0,125,2021-09-30 00:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,21.0,-58.8,125,2021-09-30 06:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,22.0,-59.6,125,2021-09-30 12:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,23.0,-60.4,125,2021-09-30 18:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,24.3,-61.0,125,2021-10-01 00:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,25.8,-61.6,130,2021-10-01 06:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,27.4,-61.9,130,2021-10-01 12:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,29.2,-61.9,130,2021-10-01 18:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,30.8,-61.5,125,2021-10-02 00:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,32.1,-61.0,120,2021-10-02 06:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,33.4,-60.1,115,2021-10-02 12:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,34.7,-59.1,110,2021-10-02 18:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,35.8,-57.9,100,2021-10-03 00:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,36.7,-56.6,90,2021-10-03 06:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,37.3,-55.4,85,2021-10-03 12:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,38.0,-53.9,85,2021-10-03 18:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,38.7,-52.2,90,2021-10-04 00:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,39.9,-49.9,90,2021-10-04 06:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,41.4,-47.1,85,2021-10-04 12:00:00,Hurricane (>64 knots)
18,AL182021,SAM,HU,43.8,-43.6,80,2021-10-04 18:00:00,Hurricane (>64 knots)
18,AL192021,TERESA,SS,32.8,-62.9,35,2021-09-24 12:00:00,Subtropical Storm (>34 knots)
18,AL192021,TERESA,SS,33.6,-64.1,40,2021-09-24 18:00:00,Subtropical Storm (>34 knots)
18,AL192021,TERESA,SS,34.1,-65.0,40,2021-09-25 00:00:00,Subtropical Storm (>34 knots)
18,AL192021,TERESA,SS,34.3,-65.5,35,2021-09-25 06:00:00,Subtropical Storm (>34 knots)
18,AL202021,VICTOR,TS,8.1,-25.1,35,2021-09-29 18:00:00,Tropical Storm (34-63 knots)
18,AL202021,VICTOR,TS,8.3,-26.0,35,2021-09-30 00:00:00,Tropical Storm (34-63 knots)
18,AL202021,VICTOR,TS,8.7,-27.1,40,2021-09-30 06:00:00,Tropical Storm (34-63 knots)
18,AL202021,VICTOR,TS,9.2,-28.4,40,2021-09-30 12:00:00,Tropical Storm (34-63 knots)
18,AL202021,VICTOR,TS,9.8,-29.5,45,2021-09-30 18:00:00,Tropical Storm (34-63 knots)
18,AL202021,VICTOR,TS,10.5,-30.6,50,2021-10-01 00:00:00,Tropical Storm (34-63 knots)
18,AL202021,VICTOR,TS,11.0,-31.8,50,2021-10-01 06:00:00,Tropical Storm (34-63 knots)
18,AL202021,VICTOR,TS,11.4,-33.0,55,2021-10-01 12:00:00,Tropical Storm (34-63 knots)
18,AL202021,VICTOR,TS,11.8,-33.9,55,2021-10-01 18:00:00,Tropical Storm (34-63 knots)
18,AL202021,VICTOR,TS,12.1,-34.9,50,2021-10-02 00:00:00,Tropical Storm (34-63 knots)
18,AL202021,VICTOR,TS,12.5,-35.8,45,2021-10-02 06:00:00,Tropical Storm (34-63 knots)
18,AL202021,VICTOR,TS,12.7,-36.7,35,2021-10-02 12:00:00,Tropical Storm (34-63 knots)
19,AL092024,HELENE,DB,17.8,-81.9,35,2024-09-23 18:00:00,Disturbance
19,AL092024,HELENE,DB,18.2,-82.2,35,2024-09-24 00:00:00,Disturbance
19,AL092024,HELENE,DB,18.6,-82.8,35,2024-09-24 06:00:00,Disturbance
19,AL092024,HELENE,TS,19.2,-83.7,40,2024-09-24 12:00:00,Tropical Storm (34-63 knots)
19,AL092024,HELENE,TS,19.4,-84.6,45,2024-09-24 18:00:00,Tropical Storm (34-63 knots)
19,AL092024,HELENE,TS,19.7,-85.2,50,2024-09-25 00:00:00,Tropical Storm (34-63 knots)
19,AL092024,HELENE,TS,20.3,-85.9,55,2024-09-25 06:00:00,Tropical Storm (34-63 knots)
19,AL092024,HELENE,HU,21.1,-86.2,65,2024-09-25 12:00:00,Hurricane (>64 knots)
19,AL092024,HELENE,HU,22.0,-86.5,70,2024-09-25 18:00:00,Hurricane (>64 knots)
19,AL092024,HELENE,HU,22.8,-86.7,70,2024-09-26 00:00:00,Hurricane (>64 knots)
19,AL092024,HELENE,HU,23.6,-86.5,75,2024-09-26 06:00:00,Hurricane (>64 knots)
19,AL092024,HELENE,HU,24.7,-85.8,85,2024-09-26 12:00:00,Hurricane (>64 knots)
19,AL092024,HELENE,HU,26.6,-85.0,105,2024-09-26 18:00:00,Hurricane (>64 knots)
19,AL092024,HELENE,HU,28.7,-84.3,120,2024-09-27 00:00:00,Hurricane (>64 knots)
19,AL092024,HELENE,HU,30.0,-83.7,120,2024-09-27 03:10:00,Hurricane (>64 knots)
19,AL092024,HELENE,HU,30.8,-83.5,95,2024-09-27 05:00:00,Hurricane (>64 knots)
19,AL092024,HELENE,HU,31.3,-83.3,80,2024-09-27 06:00:00,Hurricane (>64 knots)
19,AL092024,HELENE,TS,32.9,-83.1,60,2024-09-27 09:00:00,Tropical Storm (34-63 knots)
19,AL092024,HELENE,TS,34.4,-83.2,45,2024-09-27 12:00:00,Tropical Storm (34-63 knots)
19,AL092024,HELENE,LO,36.8,-84.9,40,2024-09-27 18:00:00,Low (not tropical/subtropical/extratropical)
19,AL092024,HELENE,LO,38.1,-86.6,40,2024-09-28 00:00:00,Low (not tropical/subtropical/extratropical)
19,AL102024,ISAAC,EX,38.7,-58.4,40,2024-09-24 12:00:00,Extratropical Cyclone
19,AL102024,ISAAC,EX,38.6,-58.6,40,2024-09-24 18:00:00,Extratropical Cyclone
19,AL102024,ISAAC,EX,38.1,-58.8,45,2024-09-25 00:00:00,Extratropical Cyclone
19,AL102024,ISAAC,EX,37.3,-58.5,45,2024-09-25 06:00:00,Extratropical Cyclone
19,AL102024,ISAAC,EX,37.0,-57.2,45,2024-09-25 12:00:00,Extratropical Cyclone
19,AL102024,ISAAC,TS,36.9,-55.7,45,2024-09-25 18:00:00,Tropical Storm (34-63 knots)
19,AL102024,ISAAC,TS,37.0,-54.5,45,2024-09-26 00:00:00,Tropical Storm (34-63 knots)
19,AL102024,ISAAC,TS,37.1,-53.4,45,2024-09-26 06:00:00,Tropical Storm (34-63 knots)
19,AL102024,ISAAC,TS,37.2,-52.3,45,2024-09-26 12:00:00,Tropical Storm (34-63 knots)
19,AL102024,ISAAC,TS,37.3,-51.2,50,2024-09-26 18:00:00,Tropical Storm (34-63 knots)
19,AL102024,ISAAC,TS,37.2,-50.1,55,2024-09-27 00:00:00,Tropical Storm (34-63 knots)
19,AL102024,ISAAC,TS,37.1,-49.1,60,2024-09-27 06:00:00,Tropical Storm (34-63 knots)
19,AL102024,ISAAC,HU,37.1,-47.7,65,2024-09-27 12:00:00,Hurricane (>64 knots)
19,AL102024,ISAAC,HU,37.5,-46.2,75,2024-09-27 18:00:00,Hurricane (>64 knots)
19,AL102024,ISAAC,HU,38.0,-44.4,85,2024-09-28 00:00:00,Hurricane (>64 knots)
19,AL102024,ISAAC,HU,38.8,-42.3,90,2024-09-28 06:00:00,Hurricane (>64 knots)
19,AL102024,ISAAC,HU,39.7,-40.4,90,2024-09-28 12:00:00,Hurricane (>64 knots)
19,AL102024,ISAAC,HU,40.6,-39.1,85,2024-09-28 18:00:00,Hurricane (>64 knots)
19,AL102024,ISAAC,HU,41.5,-38.0,75,2024-09-29 00:00:00,Hurricane (>64 knots)
19,AL102024,ISAAC,HU,42.3,-37.0,70,2024-09-29 06:00:00,Hurricane (>64 knots)
19,AL102024,ISAAC,HU,43.0,-36.1,65,2024-09-29 12:00:00,Hurricane (>64 knots)
19,AL102024,ISAAC,TS,43.7,-35.1,60,2024-09-29 18:00:00,Tropical Storm (34-63 knots)
19,AL102024,ISAAC,TS,44.1,-33.8,55,2024-09-30 00:00:00,Tropical Storm (34-63 knots)
19,AL102024,ISAAC,EX,44.4,-32.0,55,2024-09-30 06:00:00,Extratropical Cyclone
19,AL102024,ISAAC,EX,44.7,-30.1,50,2024-09-30 12:00:00,Extratropical Cyclone
19,AL102024,ISAAC,EX,45.2,-28.0,45,2024-09-30 18:00:00,Extratropical Cyclone
19,AL102024,ISAAC,EX,46.1,-26.3,45,2024-10-01 00:00:00,Extratropical Cyclone
19,AL102024,ISAAC,EX,47.0,-25.1,45,2024-10-01 06:00:00,Extratropical Cyclone
19,AL102024,ISAAC,EX,47.8,-24.4,45,2024-10-01 12:00:00,Extratropical Cyclone
19,AL102024,ISAAC,EX,48.4,-23.7,40,2024-10-01 18:00:00,Extratropical Cyclone
19,AL102024,ISAAC,EX,49.1,-23.0,40,2024-10-02 00:00:00,Extratropical Cyclone
19,AL102024,ISAAC,EX,49.7,-22.5,40,2024-10-02 06:00:00,Extratropical Cyclone
19,AL102024,ISAAC,EX,50.4,-22.1,40,2024-10-02 12:00:00,Extratropical Cyclone
19,AL102024,ISAAC,EX,51.2,-21.6,40,2024-10-02 18:00:00,Extratropical Cyclone
19,AL102024,ISAAC,EX,51.9,-21.0,40,2024-10-03 00:00:00,Extratropical Cyclone
19,AL112024,JOYCE,TS,17.8,-42.5,35,2024-09-27 12:00:00,Tropical Storm (34-63 knots)
19,AL112024,JOYCE,TS,18.2,-43.4,45,2024-09-27 18:00:00,Tropical Storm (34-63 knots)
19,AL112024,JOYCE,TS,18.8,-44.3,45,2024-09-28 00:00:00,Tropical Storm (34-63 knots)
19,AL112024,JOYCE,TS,19.3,-45.0,45,2024-09-28 06:00:00,Tropical Storm (34-63 knots)
19,AL112024,JOYCE,TS,19.7,-45.7,45,2024-09-28 12:00:00,Tropical Storm (34-63 knots)
19,AL112024,JOYCE,TS,20.2,-46.4,40,2024-09-28 18:00:00,Tropical Storm (34-63 knots)
19,AL112024,JOYCE,TS,20.6,-47.1,40,2024-09-29 00:00:00,Tropical Storm (34-63 knots)
19,AL112024,JOYCE,TS,21.1,-47.8,40,2024-09-29 06:00:00,Tropical Storm (34-63 knots)
19,AL112024,JOYCE,TS,21.6,-48.4,40,2024-09-29 12:00:00,Tropical Storm (34-63 knots)
19,AL112024,JOYCE,TS,22.0,-48.9,35,2024-09-29 18:00:00,Tropical Storm (34-63 knots)
19,AL122024,KIRK,TS,13.6,-33.4,35,2024-09-30 06:00:00,Tropical Storm (34-63 knots)
19,AL122024,KIRK,TS,13.4,-34.3,45,2024-09-30 12:00:00,Tropical Storm (34-63 knots)
19,AL122024,KIRK,TS,13.7,-35.3,50,2024-09-30 18:00:00,Tropical Storm (34-63 knots)
19,AL122024,KIRK,TS,14.2,-36.3,50,2024-10-01 00:00:00,Tropical Storm (34-63 knots)
19,AL122024,KIRK,TS,14.7,-37.5,50,2024-10-01 06:00:00,Tropical Storm (34-63 knots)
19,AL122024,KIRK,TS,15.2,-38.7,60,2024-10-01 12:00:00,Tropical Storm (34-63 knots)
19,AL122024,KIRK,HU,15.9,-39.7,65,2024-10-01 18:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,16.5,-40.6,65,2024-10-02 00:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,17.1,-41.6,70,2024-10-02 06:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,17.8,-42.7,75,2024-10-02 12:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,18.5,-43.5,80,2024-10-02 18:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,19.1,-44.1,100,2024-10-03 00:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,19.6,-44.7,105,2024-10-03 06:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,20.1,-45.5,110,2024-10-03 12:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,20.7,-46.3,115,2024-10-03 18:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,21.2,-47.1,130,2024-10-04 00:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,21.9,-47.9,130,2024-10-04 06:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,22.5,-48.6,120,2024-10-04 12:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,23.3,-49.1,115,2024-10-04 18:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,24.3,-49.7,115,2024-10-05 00:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,25.4,-50.1,110,2024-10-05 06:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,26.8,-50.4,105,2024-10-05 12:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,28.7,-50.2,105,2024-10-05 18:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,30.6,-49.9,100,2024-10-06 00:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,32.6,-49.5,95,2024-10-06 06:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,34.5,-48.6,85,2024-10-06 12:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,36.4,-47.2,80,2024-10-06 18:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,37.9,-45.0,70,2024-10-07 00:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,HU,39.5,-42.4,65,2024-10-07 06:00:00,Hurricane (>64 knots)
19,AL122024,KIRK,EX,41.2,-39.9,65,2024-10-07 12:00:00,Extratropical Cyclone
19,AL122024,KIRK,EX,42.7,-36.6,60,2024-10-07 18:00:00,Extratropical Cyclone
19,AL122024,KIRK,EX,43.3,-33.3,55,2024-10-08 00:00:00,Extratropical Cyclone
19,AL122024,KIRK,EX,43.5,-29.6,55,2024-10-08 06:00:00,Extratropical Cyclone
19,AL122024,KIRK,EX,43.5,-25.4,55,2024-10-08 12:00:00,Extratropical Cyclone
19,AL122024,KIRK,EX,42.9,-20.9,55,2024-10-08 18:00:00,Extratropical Cyclone
19,AL122024,KIRK,EX,43.0,-15.5,50,2024-10-09 00:00:00,Extratropical Cyclone
19,AL122024,KIRK,EX,43.5,-9.5,50,2024-10-09 06:00:00,Extratropical Cyclone
19,AL122024,KIRK,EX,45.5,-4.0,45,2024-10-09 12:00:00,Extratropical Cyclone
19,AL122024,KIRK,EX,48.0,2.0,40,2024-10-09 18:00:00,Extratropical Cyclone
19,AL132024,LESLIE,TS,10.4,-29.8,35,2024-10-03 00:00:00,Tropical Storm (34-63 knots)
19,AL132024,LESLIE,TS,10.3,-30.2,40,2024-10-03 06:00:00,Tropical Storm (34-63 knots)
19,AL132024,LESLIE,TS,10.1,-30.7,45,2024-10-03 12:00:00,Tropical Storm (34-63 knots)
19,AL132024,LESLIE,TS,9.9,-31.3,45,2024-10-03 18:00:00,Tropical Storm (34-63 knots)
19,AL132024,LESLIE,TS,9.8,-31.7,50,2024-10-04 00:00:00,Tropical Storm (34-63 knots)
19,AL132024,LESLIE,TS,9.8,-32.2,50,2024-10-04 06:00:00,Tropical Storm (34-63 knots)
19,AL132024,LESLIE,TS,9.9,-32.7,55,2024-10-04 12:00:00,Tropical Storm (34-63 knots)
19,AL132024,LESLIE,TS,10.1,-33.3,60,2024-10-04 18:00:00,Tropical Storm (34-63 knots)
19,AL132024,LESLIE,HU,10.3,-33.9,65,2024-10-05 00:00:00,Hurricane (>64 knots)
19,AL132024,LESLIE,HU,10.5,-34.5,70,2024-10-05 06:00:00,Hurricane (>64 knots)
19,AL132024,LESLIE,HU,10.9,-35.1,70,2024-10-05 12:00:00,Hurricane (>64 knots)
19,AL132024,LESLIE,HU,11.3,-35.7,70,2024-10-05 18:00:00,Hurricane (>64 knots)
19,AL132024,LESLIE,HU,11.8,-36.4,75,2024-10-06 00:00:00,Hurricane (>64 knots)
19,AL132024,LESLIE,HU,12.4,-36.9,80,2024-10-06 06:00:00,Hurricane (>64 knots)
19,AL132024,LESLIE,HU,13.0,-37.6,80,2024-10-06 12:00:00,Hurricane (>64 knots)
19,AL132024,LESLIE,HU,13.7,-38.2,80,2024-10-06 18:00:00,Hurricane (>64 knots)
19,AL132024,LESLIE,HU,14.5,-39.1,80,2024-10-07 00:00:00,Hurricane (>64 knots)
19,AL132024,LESLIE,HU,15.2,-40.0,75,2024-10-07 06:00:00,Hurricane (>64 knots)
19,AL132024,LESLIE,HU,16.0,-40.9,70,2024-10-07 12:00:00,Hurricane (>64 knots)
19,AL132024,LESLIE,HU,16.8,-41.9,65,2024-10-07 18:00:00,Hurricane (>64 knots)
19,AL132024,LESLIE,TS,17.6,-43.0,60,2024-10-08 00:00:00,Tropical Storm (34-63 knots)
19,AL132024,LESLIE,TS,18.3,-44.0,60,2024-10-08 06:00:00,Tropical Storm (34-63 knots)
19,AL132024,LESLIE,TS,19.0,-45.1,60,2024-10-08 12:00:00,Tropical Storm (34-63 knots)
19,AL132024,LESLIE,HU,19.7,-46.1,65,2024-10-08 18:00:00,Hurricane (>64 knots)
19,AL132024,LESLIE,HU,20.3,-46.8,70,2024-10-09 00:00:00,Hurricane (>64 knots)
19,AL132024,LESLIE,HU,20.9,-47.5,75,2024-10-09 06:00:00,Hurricane (>64 knots)
19,AL132024,LESLIE,HU,21.4,-48.2,80,2024-10-09 12:00:00,Hurricane (>64 knots)
19,AL132024,LESLIE,HU,21.9,-48.6,85,2024-10-09 18:00:00,Hurricane (>64 knots)
19,AL132024,LESLIE,HU,22.3,-49.0,90,2024-10-10 00:00:00,Hurricane (>64 knots)
19,AL132024,LESLIE,HU,22.6,-49.7,85,2024-10-10 06:00:00,Hurricane (>64 knots)
19,AL132024,LESLIE,HU,22.9,-50.2,75,2024-10-10 12:00:00,Hurricane (>64 knots)
19,AL132024,LESLIE,HU,23.5,-50.8,65,2024-10-10 18:00:00,Hurricane (>64 knots)
19,AL132024,LESLIE,TS,24.1,-51.1,55,2024-10-11 00:00:00,Tropical Storm (34-63 knots)
19,AL132024,LESLIE,TS,24.9,-51.1,50,2024-10-11 06:00:00,Tropical Storm (34-63 knots)
19,AL132024,LESLIE,TS,25.8,-50.8,45,2024-10-11 12:00:00,Tropical Storm (34-63 knots)
19,AL132024,LESLIE,TS,27.0,-50.0,45,2024-10-11 18:00:00,Tropical Storm (34-63 knots)
19,AL132024,LESLIE,TS,28.4,-48.8,45,2024-10-12 00:00:00,Tropical Storm (34-63 knots)
19,AL132024,LESLIE,TS,30.4,-47.1,45,2024-10-12 06:00:00,Tropical Storm (34-63 knots)
19,AL142024,MILTON,TS,22.5,-95.5,35,2024-10-05 18:00:00,Tropical Storm (34-63 knots)
19,AL142024,MILTON,TS,22.7,-95.5,35,2024-10-06 00:00:00,Tropical Storm (34-63 knots)
19,AL142024,MILTON,TS,22.6,-95.2,45,2024-10-06 06:00:00,Tropical Storm (34-63 knots)
19,AL142024,MILTON,TS,22.5,-94.8,55,2024-10-06 12:00:00,Tropical Storm (34-63 knots)
19,AL142024,MILTON,HU,22.5,-94.1,70,2024-10-06 18:00:00,Hurricane (>64 knots)
19,AL142024,MILTON,HU,22.5,-93.4,75,2024-10-07 00:00:00,Hurricane (>64 knots)
19,AL142024,MILTON,HU,22.1,-92.9,90,2024-10-07 06:00:00,Hurricane (>64 knots)
19,AL142024,MILTON,HU,21.8,-92.2,120,2024-10-07 12:00:00,Hurricane (>64 knots)
19,AL142024,MILTON,HU,21.7,-91.3,150,2024-10-07 18:00:00,Hurricane (>64 knots)
19,AL142024,MILTON,HU,21.8,-90.9,155,2024-10-07 20:00:00,Hurricane (>64 knots)
19,AL142024,MILTON,HU,21.8,-90.4,145,2024-10-08 00:00:00,Hurricane (>64 knots)
19,AL142024,MILTON,HU,21.9,-89.5,125,2024-10-08 06:00:00,Hurricane (>64 knots)
19,AL142024,MILTON,HU,22.5,-88.8,125,2024-10-08 12:00:00,Hurricane (>64 knots)
19,AL142024,MILTON,HU,22.5,-88.0,140,2024-10-08 18:00:00,Hurricane (>64 knots)
19,AL142024,MILTON,HU,22.8,-87.2,145,2024-10-08 22:05:00,Hurricane (>64 knots)
19,AL142024,MILTON,HU,23.0,-86.9,140,2024-10-09 00:00:00,Hurricane (>64 knots)
19,AL142024,MILTON,HU,23.3,-86.6,135,2024-10-09 02:05:00,Hurricane (>64 knots)
19,AL142024,MILTON,HU,23.8,-85.9,140,2024-10-09 06:00:00,Hurricane (>64 knots)
19,AL142024,MILTON,HU,24.3,-85.4,140,2024-10-09 08:25:00,Hurricane (>64 knots)
19,AL142024,MILTON,HU,25.0,-84.8,135,2024-10-09 12:00:00,Hurricane (>64 knots)
19,AL142024,MILTON,HU,26.3,-84.0,115,2024-10-09 18:00:00,Hurricane (>64 knots)
19,AL142024,MILTON,HU,27.3,-82.7,105,2024-10-10 00:00:00,Hurricane (>64 knots)
19,AL142024,MILTON,HU,27.4,-82.6,100,2024-10-10 00:30:00,Hurricane (>64 knots)
19,AL142024,MILTON,HU,28.1,-81.3,70,2024-10-10 06:00:00,Hurricane (>64 knots)
19,AL142024,MILTON,HU,29.0,-79.5,65,2024-10-10 12:00:00,Hurricane (>64 knots)
19,AL142024,MILTON,EX,29.5,-77.5,60,2024-10-10 18:00:00,Extratropical Cyclone
19,AL142024,MILTON,EX,29.5,-75.0,60,2024-10-11 00:00:00,Extratropical Cyclone
19,AL142024,MILTON,EX,29.5,-72.4,55,2024-10-11 06:00:00,Extratropical Cyclone
19,AL142024,MILTON,EX,29.5,-69.3,55,2024-10-11 12:00:00,Extratropical Cyclone
19,AL142024,MILTON,EX,29.3,-65.9,50,2024-10-11 18:00:00,Extratropical Cyclone
23,AL132024,LESLIE,HU,22.3,-49.0,90,2024-10-10 00:00:00,Hurricane (>64 knots)
23,AL132024,LESLIE,HU,22.6,-49.7,85,2024-10-10 06:00:00,Hurricane (>64 knots)
23,AL132024,LESLIE,HU,22.9,-50.2,75,2024-10-10 12:00:00,Hurricane (>64 knots)
23,AL132024,LESLIE,HU,23.5,-50.8,65,2024-10-10 18:00:00,Hurricane (>64 knots)
23,AL132024,LESLIE,TS,24.1,-51.1,55,2024-10-11 00:00:00,Tropical Storm (34-63 knots)
23,AL132024,LESLIE,TS,24.9,-51.1,50,2024-10-11 06:00:00,Tropical Storm (34-63 knots)
23,AL132024,LESLIE,TS,25.8,-50.8,45,2024-10-11 12:00:00,Tropical Storm (34-63 knots)
23,AL132024,LESLIE,TS,27.0,-50.0,45,2024-10-11 18:00:00,Tropical Storm (34-63 knots)
23,AL132024,LESLIE,TS,28.4,-48.8,45,2024-10-12 00:00:00,Tropical Storm (34-63 knots)
